Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Description,Product Image,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode
DEBIT,6,4,55.59999847,118.2900009,Late delivery,1,18,Men's Footwear,Chicago,EE. UU.,XXXXXXXXX,Amy,7951,Salazar,XXXXXXXXX,Consumer,IL,6453 Velvet Circle,60618.0,4,Apparel,41.77511597,-87.74211121,LATAM,San José de las Lajas,Cuba,7951,2015-02-25 14:27:00,3810,403,11.69999981,0.090000004,9479,129.9900055,0.469999999,1,129.9900055,118.2900009,55.59999847,Caribbean,Mayabeque,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,3/3/2015 14:27,Standard Class
DEBIT,6,4,-140.0700073,210.0,Late delivery,1,24,Women's Apparel,Chicago,EE. UU.,XXXXXXXXX,Amy,7951,Salazar,XXXXXXXXX,Consumer,IL,6453 Velvet Circle,60618.0,5,Golf,41.77511597,-87.74211121,LATAM,San José de las Lajas,Cuba,7951,2015-02-25 14:27:00,3810,502,40.0,0.159999996,9480,50.0,-0.670000017,5,250.0,210.0,-140.0700073,Caribbean,Mayabeque,COMPLETE,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,3/3/2015 14:27,Standard Class
DEBIT,6,4,0.569999993,47.50999832,Late delivery,1,37,Electronics,Chicago,EE. UU.,XXXXXXXXX,Amy,7951,Salazar,XXXXXXXXX,Consumer,IL,6453 Velvet Circle,60618.0,6,Outdoors,41.77511597,-87.74211121,LATAM,San José de las Lajas,Cuba,7951,2015-02-25 14:27:00,3810,818,0.479999989,0.01,9477,47.99000168,0.01,1,47.99000168,47.50999832,0.569999993,Caribbean,Mayabeque,COMPLETE,,818,37,,http://images.acmesports.sports/Titleist+Pro+V1x+Golf+Balls,Titleist Pro V1x Golf Balls,47.99000168,0,3/3/2015 14:27,Standard Class
DEBIT,6,4,73.90000153,167.9600067,Late delivery,1,29,Shop By Sport,Chicago,EE. UU.,XXXXXXXXX,Amy,7951,Salazar,XXXXXXXXX,Consumer,IL,6453 Velvet Circle,60618.0,5,Golf,41.77511597,-87.74211121,LATAM,San José de las Lajas,Cuba,7951,2015-02-25 14:27:00,3810,627,31.98999977,0.159999996,9478,39.99000168,0.439999998,5,199.9499969,167.9600067,73.90000153,Caribbean,Mayabeque,COMPLETE,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,3/3/2015 14:27,Standard Class
DEBIT,6,4,1.25999999,41.97999954,Late delivery,1,46,Indoor/Outdoor Games,Chicago,EE. UU.,XXXXXXXXX,Amy,7951,Salazar,XXXXXXXXX,Consumer,IL,6453 Velvet Circle,60618.0,7,Fan Shop,41.77511597,-87.74211121,LATAM,San José de las Lajas,Cuba,7951,2015-02-25 14:27:00,3810,1014,8.0,0.159999996,9476,49.97999954,0.029999999,1,49.97999954,41.97999954,1.25999999,Caribbean,Mayabeque,COMPLETE,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,3/3/2015 14:27,Standard Class
DEBIT,2,4,18.0,179.9900055,Advance shipping,0,48,Water Sports,Oxnard,EE. UU.,XXXXXXXXX,Mary,8698,Allen,XXXXXXXXX,Consumer,CA,5443 Old Timber Expressway,93030.0,7,Fan Shop,34.26338196,-119.1467667,LATAM,Recife,Brasil,8698,2015-02-25 14:48:00,3811,1073,20.0,0.100000001,9483,199.9900055,0.100000001,1,199.9900055,179.9900055,18.0,South America,Pernambuco,COMPLETE,,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,2/27/2015 14:48,Standard Class
DEBIT,2,4,12.13000011,48.5,Advance shipping,0,24,Women's Apparel,Oxnard,EE. UU.,XXXXXXXXX,Mary,8698,Allen,XXXXXXXXX,Consumer,CA,5443 Old Timber Expressway,93030.0,5,Golf,34.26338196,-119.1467667,LATAM,Recife,Brasil,8698,2015-02-25 14:48:00,3811,502,1.5,0.029999999,9481,50.0,0.25,1,50.0,48.5,12.13000011,South America,Pernambuco,COMPLETE,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2/27/2015 14:48,Standard Class
DEBIT,2,4,35.18999863,104.1200027,Advance shipping,0,13,Electronics,Oxnard,EE. UU.,XXXXXXXXX,Mary,8698,Allen,XXXXXXXXX,Consumer,CA,5443 Old Timber Expressway,93030.0,3,Footwear,34.26338196,-119.1467667,LATAM,Recife,Brasil,8698,2015-02-25 14:48:00,3811,273,7.840000153,0.07,9482,27.98999977,0.340000004,4,111.9599991,104.1200027,35.18999863,South America,Pernambuco,COMPLETE,,273,13,,http://images.acmesports.sports/Under+Armour+Kids%27+Mercenary+Slide,Under Armour Kids' Mercenary Slide,27.98999977,0,2/27/2015 14:48,Standard Class
DEBIT,3,4,153.5800018,319.9700012,Advance shipping,0,9,Cardio Equipment,Caguas,Puerto Rico,XXXXXXXXX,Thomas,4132,Smith,XXXXXXXXX,Consumer,PR,6312 Stony Anchor Promenade,725.0,3,Footwear,18.24194908,-66.37056732,LATAM,Recife,Brasil,4132,2015-02-25 15:09:00,3812,191,79.98999786,0.200000003,9484,99.98999786,0.479999989,4,399.9599915,319.9700012,153.5800018,South America,Pernambuco,ON_HOLD,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,2/28/2015 15:09,Standard Class
DEBIT,3,4,11.03999996,80.0,Advance shipping,0,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Thomas,4132,Smith,XXXXXXXXX,Consumer,PR,6312 Stony Anchor Promenade,725.0,5,Golf,18.24194908,-66.37056732,LATAM,Recife,Brasil,4132,2015-02-25 15:09:00,3812,502,20.0,0.200000003,9486,50.0,0.140000001,2,100.0,80.0,11.03999996,South America,Pernambuco,ON_HOLD,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2/28/2015 15:09,Standard Class
DEBIT,3,4,-85.58000183,111.5800018,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Thomas,4132,Smith,XXXXXXXXX,Consumer,PR,6312 Stony Anchor Promenade,725.0,4,Apparel,18.24194908,-66.37056732,LATAM,Recife,Brasil,4132,2015-02-25 15:09:00,3812,365,8.399999619,0.07,9487,59.99000168,-0.769999981,2,119.9800034,111.5800018,-85.58000183,South America,Pernambuco,ON_HOLD,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,2/28/2015 15:09,Standard Class
DEBIT,3,4,89.62999725,199.1699982,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Thomas,4132,Smith,XXXXXXXXX,Consumer,PR,6312 Stony Anchor Promenade,725.0,4,Apparel,18.24194908,-66.37056732,LATAM,Recife,Brasil,4132,2015-02-25 15:09:00,3812,365,40.79000092,0.170000002,9485,59.99000168,0.449999988,4,239.9600067,199.1699982,89.62999725,South America,Pernambuco,ON_HOLD,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,2/28/2015 15:09,Standard Class
DEBIT,3,4,22.04999924,147.0,Advance shipping,0,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Thomas,4132,Smith,XXXXXXXXX,Consumer,PR,6312 Stony Anchor Promenade,725.0,5,Golf,18.24194908,-66.37056732,LATAM,Recife,Brasil,4132,2015-02-25 15:09:00,3812,502,3.0,0.02,9488,50.0,0.150000006,3,150.0,147.0,22.04999924,South America,Pernambuco,ON_HOLD,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2/28/2015 15:09,Standard Class
DEBIT,5,4,75.73000336,287.9500122,Late delivery,1,17,Cleats,Los Angeles,EE. UU.,XXXXXXXXX,Robert,4221,Smith,XXXXXXXXX,Consumer,CA,4715 Round Lake Link,90003.0,4,Apparel,33.96860123,-118.2747421,LATAM,Recife,Brasil,4221,2015-02-25 15:51:00,3814,365,12.0,0.039999999,9489,59.99000168,0.25999999,5,299.9500122,287.9500122,75.73000336,South America,Pernambuco,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,3/2/2015 15:51,Standard Class
DEBIT,5,4,15.10999966,120.8899994,Late delivery,1,18,Men's Footwear,Los Angeles,EE. UU.,XXXXXXXXX,Robert,4221,Smith,XXXXXXXXX,Consumer,CA,4715 Round Lake Link,90003.0,4,Apparel,33.96860123,-118.2747421,LATAM,Recife,Brasil,4221,2015-02-25 15:51:00,3814,403,9.100000381,0.07,9490,129.9900055,0.129999995,1,129.9900055,120.8899994,15.10999966,South America,Pernambuco,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,3/2/2015 15:51,Standard Class
DEBIT,5,4,5.820000172,290.9700012,Late delivery,1,9,Cardio Equipment,Los Angeles,EE. UU.,XXXXXXXXX,Robert,4221,Smith,XXXXXXXXX,Consumer,CA,4715 Round Lake Link,90003.0,3,Footwear,33.96860123,-118.2747421,LATAM,Recife,Brasil,4221,2015-02-25 15:51:00,3814,191,9.0,0.029999999,9491,99.98999786,0.02,3,299.9700012,290.9700012,5.820000172,South America,Pernambuco,COMPLETE,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,3/2/2015 15:51,Standard Class
CASH,6,4,-42.27999878,224.9100037,Late delivery,1,46,Indoor/Outdoor Games,Detroit,EE. UU.,XXXXXXXXX,Mary,5209,Smith,XXXXXXXXX,Consumer,MI,2125 Gentle Cove,48205.0,7,Fan Shop,42.42877197,-82.98252869,LATAM,Recife,Brasil,5209,2015-02-25 16:12:00,3815,1014,24.98999977,0.100000001,9492,49.97999954,-0.189999998,5,249.8999939,224.9100037,-42.27999878,South America,Pernambuco,CLOSED,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,3/3/2015 16:12,Standard Class
DEBIT,2,4,-276.25,212.5,Advance shipping,0,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Mary,3249,Mcgrath,XXXXXXXXX,Consumer,PR,4113 Merry Barn Expressway,725.0,5,Golf,18.22518158,-66.37060547,LATAM,Recife,Brasil,3249,2015-02-25 16:33:00,3816,502,37.5,0.150000006,9493,50.0,-1.299999952,5,250.0,212.5,-276.25,South America,Pernambuco,COMPLETE,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2/27/2015 16:33,Standard Class
DEBIT,2,4,-27.63999939,122.8399963,Advance shipping,0,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Mary,3249,Mcgrath,XXXXXXXXX,Consumer,PR,4113 Merry Barn Expressway,725.0,4,Apparel,18.22518158,-66.37060547,LATAM,Recife,Brasil,3249,2015-02-25 16:33:00,3816,403,7.150000095,0.059999999,9494,129.9900055,-0.230000004,1,129.9900055,122.8399963,-27.63999939,South America,Pernambuco,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,2/27/2015 16:33,Standard Class
TRANSFER,3,4,26.78000069,142.4400024,Advance shipping,0,46,Indoor/Outdoor Games,Caguas,Puerto Rico,XXXXXXXXX,Mary,5921,Buchanan,XXXXXXXXX,Corporate,PR,2674 Bright Timber Gardens,725.0,7,Fan Shop,18.20183182,-66.37057495,LATAM,Recife,Brasil,5921,2015-02-25 16:54:00,3817,1014,7.5,0.050000001,9495,49.97999954,0.189999998,3,149.9400024,142.4400024,26.78000069,South America,Pernambuco,PROCESSING,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,2/28/2015 16:54,Standard Class
TRANSFER,3,4,5.21999979,52.18999863,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Mary,5921,Buchanan,XXXXXXXXX,Corporate,PR,2674 Bright Timber Gardens,725.0,4,Apparel,18.20183182,-66.37057495,LATAM,Recife,Brasil,5921,2015-02-25 16:54:00,3817,365,7.800000191,0.129999995,9496,59.99000168,0.100000001,1,59.99000168,52.18999863,5.21999979,South America,Pernambuco,PROCESSING,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,2/28/2015 16:54,Standard Class
TRANSFER,3,4,33.74000168,67.47000122,Advance shipping,0,40,Accessories,Caguas,Puerto Rico,XXXXXXXXX,Mary,5921,Buchanan,XXXXXXXXX,Corporate,PR,2674 Bright Timber Gardens,725.0,6,Outdoors,18.20183182,-66.37057495,LATAM,Recife,Brasil,5921,2015-02-25 16:54:00,3817,897,7.5,0.100000001,9497,24.98999977,0.5,3,74.97000122,67.47000122,33.74000168,South America,Pernambuco,PROCESSING,,897,40,,http://images.acmesports.sports/Team+Golf+New+England+Patriots+Putter+Grip,Team Golf New England Patriots Putter Grip,24.98999977,0,2/28/2015 16:54,Standard Class
PAYMENT,4,4,102.9499969,395.980011,Shipping on time,0,45,Fishing,Santa Ana,EE. UU.,XXXXXXXXX,Peter,4119,Smith,XXXXXXXXX,Corporate,CA,4617 Indian Abbey,92704.0,7,Fan Shop,33.70288849,-117.9041977,LATAM,Recife,Brasil,4119,2015-02-25 17:15:00,3818,1004,4.0,0.01,9500,399.980011,0.25999999,1,399.980011,395.980011,102.9499969,South America,Pernambuco,PENDING_PAYMENT,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,3/1/2015 17:15,Standard Class
PAYMENT,4,4,8.06000042,201.5700073,Shipping on time,0,17,Cleats,Santa Ana,EE. UU.,XXXXXXXXX,Peter,4119,Smith,XXXXXXXXX,Corporate,CA,4617 Indian Abbey,92704.0,4,Apparel,33.70288849,-117.9041977,LATAM,Recife,Brasil,4119,2015-02-25 17:15:00,3818,365,38.38999939,0.159999996,9498,59.99000168,0.039999999,4,239.9600067,201.5700073,8.06000042,South America,Pernambuco,PENDING_PAYMENT,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,3/1/2015 17:15,Standard Class
PAYMENT,4,4,7.380000114,82.0,Shipping on time,0,24,Women's Apparel,Santa Ana,EE. UU.,XXXXXXXXX,Peter,4119,Smith,XXXXXXXXX,Corporate,CA,4617 Indian Abbey,92704.0,5,Golf,33.70288849,-117.9041977,LATAM,Recife,Brasil,4119,2015-02-25 17:15:00,3818,502,18.0,0.180000007,9499,50.0,0.090000004,2,100.0,82.0,7.380000114,South America,Pernambuco,PENDING_PAYMENT,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,3/1/2015 17:15,Standard Class
PAYMENT,4,4,30.85000038,73.44999695,Shipping on time,0,36,Golf Balls,Santa Ana,EE. UU.,XXXXXXXXX,Peter,4119,Smith,XXXXXXXXX,Corporate,CA,4617 Indian Abbey,92704.0,6,Outdoors,33.70288849,-117.9041977,LATAM,Recife,Brasil,4119,2015-02-25 17:15:00,3818,792,1.5,0.02,9501,14.98999977,0.419999987,5,74.94999695,73.44999695,30.85000038,South America,Pernambuco,PENDING_PAYMENT,,792,36,,http://images.acmesports.sports/Hirzl+Men%27s+Hybrid+Golf+Glove,Hirzl Men's Hybrid Golf Glove,14.98999977,0,3/1/2015 17:15,Standard Class
CASH,6,4,69.80000305,148.5,Late delivery,1,24,Women's Apparel,Endicott,EE. UU.,XXXXXXXXX,Diane,9776,Davis,XXXXXXXXX,Consumer,NY,2328 Rustic Elk Abbey,13760.0,5,Golf,42.10362625,-76.03582764,LATAM,Santiago de Cuba,Cuba,9776,2015-02-25 17:57:00,3820,502,1.5,0.01,9502,50.0,0.469999999,3,150.0,148.5,69.80000305,Caribbean,Santiago de Cuba,CLOSED,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,3/3/2015 17:57,Standard Class
CASH,6,4,32.88000107,290.9500122,Late delivery,1,17,Cleats,Endicott,EE. UU.,XXXXXXXXX,Diane,9776,Davis,XXXXXXXXX,Consumer,NY,2328 Rustic Elk Abbey,13760.0,4,Apparel,42.10362625,-76.03582764,LATAM,Santiago de Cuba,Cuba,9776,2015-02-25 17:57:00,3820,365,9.0,0.029999999,9503,59.99000168,0.109999999,5,299.9500122,290.9500122,32.88000107,Caribbean,Santiago de Cuba,CLOSED,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,3/3/2015 17:57,Standard Class
CASH,6,4,-5.46999979,143.9400024,Late delivery,1,46,Indoor/Outdoor Games,Endicott,EE. UU.,XXXXXXXXX,Diane,9776,Davis,XXXXXXXXX,Consumer,NY,2328 Rustic Elk Abbey,13760.0,7,Fan Shop,42.10362625,-76.03582764,LATAM,Santiago de Cuba,Cuba,9776,2015-02-25 17:57:00,3820,1014,6.0,0.039999999,9504,49.97999954,-0.039999999,3,149.9400024,143.9400024,-5.46999979,Caribbean,Santiago de Cuba,CLOSED,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,3/3/2015 17:57,Standard Class
CASH,6,4,32.11000061,123.4899979,Late delivery,1,18,Men's Footwear,Endicott,EE. UU.,XXXXXXXXX,Diane,9776,Davis,XXXXXXXXX,Consumer,NY,2328 Rustic Elk Abbey,13760.0,4,Apparel,42.10362625,-76.03582764,LATAM,Santiago de Cuba,Cuba,9776,2015-02-25 17:57:00,3820,403,6.5,0.050000001,9505,129.9900055,0.25999999,1,129.9900055,123.4899979,32.11000061,Caribbean,Santiago de Cuba,CLOSED,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,3/3/2015 17:57,Standard Class
TRANSFER,3,4,59.15000153,181.9900055,Advance shipping,0,48,Water Sports,Dallas,EE. UU.,XXXXXXXXX,Melissa,8116,Smith,XXXXXXXXX,Consumer,TX,2330 Green Concession,75231.0,7,Fan Shop,32.87014008,-96.75692749,LATAM,Santiago de Cuba,Cuba,8116,2015-02-25 18:39:00,3822,1073,18.0,0.090000004,9506,199.9900055,0.330000013,1,199.9900055,181.9900055,59.15000153,Caribbean,Santiago de Cuba,PROCESSING,,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,2/28/2015 18:39,Standard Class
TRANSFER,3,4,2.170000076,17.38999939,Advance shipping,0,36,Golf Balls,Dallas,EE. UU.,XXXXXXXXX,Melissa,8116,Smith,XXXXXXXXX,Consumer,TX,2330 Green Concession,75231.0,6,Outdoors,32.87014008,-96.75692749,LATAM,Santiago de Cuba,Cuba,8116,2015-02-25 18:39:00,3822,804,2.599999905,0.129999995,9507,19.98999977,0.129999995,1,19.98999977,17.38999939,2.170000076,Caribbean,Santiago de Cuba,PROCESSING,,804,36,,http://images.acmesports.sports/Glove+It+Women%27s+Imperial+Golf+Glove,Glove It Women's Imperial Golf Glove,19.98999977,0,2/28/2015 18:39,Standard Class
DEBIT,4,2,73.48999786,293.9500122,Late delivery,1,17,Cleats,Houston,EE. UU.,XXXXXXXXX,Raymond,699,Richards,XXXXXXXXX,Corporate,TX,8933 Dewy Quay,77036.0,4,Apparel,29.68593597,-95.53491211,LATAM,Recife,Brasil,699,2015-02-25 19:01:00,3823,365,6.0,0.02,9508,59.99000168,0.25,5,299.9500122,293.9500122,73.48999786,South America,Pernambuco,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,3/1/2015 19:01,Second Class
PAYMENT,5,2,14.77999973,52.79000092,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Mary,9451,Smith,XXXXXXXXX,Home Office,PR,5723 Cinder Loop,725.0,4,Apparel,18.23650742,-66.37051392,LATAM,Recife,Brasil,9451,2015-02-25 19:22:00,3824,365,7.199999809,0.119999997,9510,59.99000168,0.280000001,1,59.99000168,52.79000092,14.77999973,South America,Pernambuco,PENDING_PAYMENT,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,3/2/2015 19:22,Second Class
PAYMENT,5,2,22.73999977,227.4100037,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,XXXXXXXXX,Mary,9451,Smith,XXXXXXXXX,Home Office,PR,5723 Cinder Loop,725.0,7,Fan Shop,18.23650742,-66.37051392,LATAM,Recife,Brasil,9451,2015-02-25 19:22:00,3824,1014,22.48999977,0.090000004,9511,49.97999954,0.100000001,5,249.8999939,227.4100037,22.73999977,South America,Pernambuco,PENDING_PAYMENT,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,3/2/2015 19:22,Second Class
PAYMENT,5,2,-619.9699707,399.980011,Late delivery,1,45,Fishing,Caguas,Puerto Rico,XXXXXXXXX,Mary,9451,Smith,XXXXXXXXX,Home Office,PR,5723 Cinder Loop,725.0,7,Fan Shop,18.23650742,-66.37051392,LATAM,Recife,Brasil,9451,2015-02-25 19:22:00,3824,1004,0.0,0.0,9509,399.980011,-1.549999952,1,399.980011,399.980011,-619.9699707,South America,Pernambuco,PENDING_PAYMENT,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,3/2/2015 19:22,Second Class
DEBIT,2,2,37.41999817,113.3799973,Shipping on time,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Sharon,5441,Smith,XXXXXXXXX,Consumer,PR,5382 Hazy Pathway,725.0,4,Apparel,18.21523285,-66.37060547,LATAM,David,Panamá,5441,2015-02-25 20:04:00,3826,365,6.599999905,0.059999999,9513,59.99000168,0.330000013,2,119.9800034,113.3799973,37.41999817,Central America,Chiriquí,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,2/27/2015 20:04,Second Class
DEBIT,2,2,101.9800034,203.9700012,Shipping on time,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Sharon,5441,Smith,XXXXXXXXX,Consumer,PR,5382 Hazy Pathway,725.0,4,Apparel,18.21523285,-66.37060547,LATAM,David,Panamá,5441,2015-02-25 20:04:00,3826,365,35.99000168,0.150000006,9514,59.99000168,0.5,4,239.9600067,203.9700012,101.9800034,Central America,Chiriquí,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,2/27/2015 20:04,Second Class
DEBIT,2,2,-39.61999893,185.9900055,Shipping on time,0,48,Water Sports,Caguas,Puerto Rico,XXXXXXXXX,Sharon,5441,Smith,XXXXXXXXX,Consumer,PR,5382 Hazy Pathway,725.0,7,Fan Shop,18.21523285,-66.37060547,LATAM,David,Panamá,5441,2015-02-25 20:04:00,3826,1073,14.0,0.07,9515,199.9900055,-0.209999993,1,199.9900055,185.9900055,-39.61999893,Central America,Chiriquí,COMPLETE,,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,2/27/2015 20:04,Second Class
DEBIT,2,2,18.70999908,296.9500122,Shipping on time,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Sharon,5441,Smith,XXXXXXXXX,Consumer,PR,5382 Hazy Pathway,725.0,4,Apparel,18.21523285,-66.37060547,LATAM,David,Panamá,5441,2015-02-25 20:04:00,3826,365,3.0,0.01,9516,59.99000168,0.059999999,5,299.9500122,296.9500122,18.70999908,Central America,Chiriquí,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,2/27/2015 20:04,Second Class
DEBIT,2,2,29.47999954,113.3700027,Shipping on time,0,29,Shop By Sport,Caguas,Puerto Rico,XXXXXXXXX,Sharon,5441,Smith,XXXXXXXXX,Consumer,PR,5382 Hazy Pathway,725.0,5,Golf,18.21523285,-66.37060547,LATAM,David,Panamá,5441,2015-02-25 20:04:00,3826,627,6.599999905,0.059999999,9512,39.99000168,0.25999999,3,119.9700012,113.3700027,29.47999954,Central America,Chiriquí,COMPLETE,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,2/27/2015 20:04,Second Class
PAYMENT,3,4,-15.43999958,217.5,Advance shipping,0,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Mary,5574,Castillo,XXXXXXXXX,Consumer,PR,1173 Thunder Circle,725.0,5,Golf,18.27708054,-66.37059021,LATAM,David,Panamá,5574,2015-02-25 20:25:00,3827,502,32.5,0.129999995,9519,50.0,-0.07,5,250.0,217.5,-15.43999958,Central America,Chiriquí,PENDING_PAYMENT,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2/28/2015 20:25,Standard Class
